"M_ab","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,11.2,30.4930747922438,28.0701754385965,33.4,9.69159741458911,0,276.098718014861,1940.23139780927,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4186.88757813475,0,21.0400727761808,11.2,6.93553819404519,2238.24690716426,1738.61103740383,1962.1481891494,1940.23139780927,21.9167913401295,-1948.64067097049,21.9167913401293,1970.55746231062,-12.2090612366069,97.7455069224733
0,11.2,30.4930747922438,28.0701754385965,44.5,9.69159741458911,0,276.098718014861,2051.23139780927,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4317.44426131755,0,21.0400727761808,11.2,6.93553819404519,2369.66910919418,1882.46658791131,2093.57039117931,2051.23139780927,42.3389933700491,-1947.77515212337,42.3389933700491,1990.11414549342,-12.2090612366069,97.7455069224733
0,11.2,30.4930747922438,28.0701754385965,55.6,9.69159741458911,0,276.098718014861,2162.23139780926,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4329.65813473329,99.8596491228071,21.0400727761808,11.2,6.93553819404519,2484.94874764115,2022.28649752305,2208.85002962629,2162.23139780926,46.6186318170257,-1944.56903621495,46.6186318170257,1991.18766803197,-12.2090612366069,97.7455069224733
0,11.2,30.4930747922438,28.0701754385965,66.7,9.69159741458911,0,276.098718014861,2273.23139780927,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4329.65813473329,210.859649122807,21.0400727761808,11.2,6.93553819404519,2584.34547058585,2158.13567825922,2308.24675257099,2273.23139780927,35.0153547617251,-1956.17231327025,35.0153547617251,1991.18766803197,-12.2090612366069,97.7455069224733
0,11.2,30.4930747922438,28.0701754385965,77.8,9.69159741458911,0,276.098718014861,2384.23139780926,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4329.65813473329,321.859649122807,21.0400727761808,11.2,6.93553819404519,2668.08277637995,2290.07000470775,2391.98405836509,2384.23139780926,7.75266055582051,-1983.43500747615,7.75266055582051,1991.18766803197,-12.2090612366069,97.7455069224733
0,11.2,30.4930747922438,28.0701754385965,88.9,9.69159741458911,0,276.098718014861,2495.23139780927,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4329.65813473329,432.859649122807,21.0400727761808,11.2,6.93553819404519,2736.34870353663,2418.13648649692,2460.24998552177,2495.23139780927,-34.9814122874977,-2026.16908031947,-34.9814122874977,1991.18766803197,-12.2090612366069,97.7455069224733
0,11.2,30.4930747922438,28.0701754385965,100,9.69159741458911,0,276.098718014861,2606.23139780927,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4329.65813473329,543.859649122807,21.0400727761808,11.2,6.93553819404519,2789.29639248634,2542.37340873435,2513.19767447148,2606.23139780927,-93.0337233377895,-2084.22139136976,-93.0337233377895,1991.18766803197,-12.2090612366069,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,0.1,9.69159741458911,0,399.230560954535,1807.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,3818.88750566375,0,39.022096999333,22.3,11.9777192498332,2965.89806309855,2214.70886160781,2566.66750214401,1807.50722751579,759.160274628224,-852.989442565208,759.160274628224,1612.14971719343,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,11.2,9.69159741458911,0,399.230560954535,1918.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4036.64781132588,0,39.022096999333,22.3,11.9777192498332,3145.45602002572,2370.5983508396,2746.22545907119,1918.50722751579,827.718231555401,-891.191791300153,827.718231555401,1718.91002285555,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,22.3,9.69159741458911,0,399.230560954535,2029.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4204.26006810523,0,39.022096999333,22.3,11.9777192498332,3308.08691286507,2522.25607404944,2908.85635191054,2029.50722751579,879.349124394748,-896.173155240158,879.349124394748,1775.52227963491,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,33.4,9.69159741458911,0,399.230560954535,2140.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4349.8550208064,0,39.022096999333,22.3,11.9777192498332,3454.15672248807,2669.77352645519,3054.92616153353,2140.50722751579,914.41893401775,-895.698298318334,914.41893401775,1810.11723233608,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,44.5,9.69159741458911,0,399.230560954535,2251.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4479.27753032079,0,39.022096999333,22.3,11.9777192498332,3583.99321756837,2813.23265022526,3184.76265661384,2251.50722751579,933.255429098052,-895.284312752418,933.255429098052,1828.53974185047,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,55.6,9.69159741458911,0,399.230560954535,2362.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4491.38522317674,99.8596491228071,39.022096999333,22.3,11.9777192498332,3697.88706023382,2952.70611089163,3298.65649927929,2362.50722751579,936.149271763503,-893.35781206572,936.149271763503,1829.50708382922,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,66.7,9.69159741458911,0,399.230560954535,2473.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4491.38522317674,210.859649122807,39.022096999333,22.3,11.9777192498332,3796.09274420973,3088.2575318856,3396.86218325519,2473.50722751579,923.354955739404,-906.152128089818,923.354955739404,1829.50708382922,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,77.8,9.69159741458911,0,399.230560954535,2584.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4491.38522317674,321.859649122807,39.022096999333,22.3,11.9777192498332,3878.82938306453,3219.9416915993,3479.59882210999,2584.50722751579,895.091594594207,-934.415489235015,895.091594594207,1829.50708382922,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,88.9,9.69159741458911,0,399.230560954535,2695.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4491.38522317674,432.859649122807,39.022096999333,22.3,11.9777192498332,3944.04084574828,3347.80468677024,3544.81028479375,2695.50722751579,849.303057277959,-980.204026551263,849.303057277959,1829.50708382922,10.8151440423334,97.7455069224733
0,22.3,30.4930747922438,28.0701754385965,100,9.69159741458911,0,399.230560954535,2806.50722751579,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4491.38522317674,543.859649122807,39.022096999333,22.3,11.9777192498332,3956.99598434083,3471.88406541838,3557.7654233863,2806.50722751579,751.25819587051,-1078.24888795871,751.25819587051,1829.50708382922,10.8151440423334,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,0.1,9.69159741458911,0,510.780153522777,1830.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4000.60007863764,0,54.51768612349,33.4,15.2894015308725,3747.86890547611,2828.01055055203,3237.08875195333,1830.92763163497,1406.16112031836,-252.731173161535,1406.16112031836,1658.89229347989,29.6224154475296,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,11.2,9.69159741458911,0,510.780153522777,1941.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4186.83056860164,0,54.51768612349,33.4,15.2894015308725,3925.98507028215,2983.53959175354,3415.20491675937,1941.92763163497,1473.2772851244,-260.845498319484,1473.2772851244,1734.12278344389,29.6224154475296,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,22.3,9.69159741458911,0,510.780153522777,2052.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4347.98336787949,0,54.51768612349,33.4,15.2894015308725,4087.316808209,3134.87252623526,3576.53665468622,2052.92763163497,1523.60902305125,-260.666559670489,1523.60902305125,1784.27558272174,29.6224154475296,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,33.4,9.69159741458911,0,510.780153522777,2163.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4492.73439579801,0,54.51768612349,33.4,15.2894015308725,4232.22514510025,3282.09961045807,3721.44499157747,2163.92763163497,1557.5173599425,-260.509250697768,1557.5173599425,1818.02661064027,29.6224154475296,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,44.5,9.69159741458911,0,510.780153522777,2274.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4621.40564496741,0,54.137192469334,33.106068832688,15.223458812875,4348.65952443043,3413.10843744903,3837.87937090766,2274.92763163497,1562.95173927269,-272.746120536973,1562.95173927269,1835.69785980966,29.1759790753761,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,55.6,9.69159741458911,0,510.780153522777,2385.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4633.44300109248,99.8596491228071,51.6474295875767,31.2120911028023,14.7703997779113,4375.34983711098,3468.62475104621,3864.5696835882,2385.92763163497,1478.64205195323,-357.952813104302,1478.64205195323,1836.59486505754,26.2331571586552,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,66.7,9.69159741458911,0,510.780153522777,2496.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4633.44300109248,210.859649122807,49.4675189060638,29.5938448009687,14.3445682612425,4389.97009454673,3525.34323158713,3879.18994102396,2496.92763163497,1382.26230938899,-454.332555668549,1382.26230938899,1836.59486505754,23.6274149604733,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,77.8,9.69159741458911,0,510.780153522777,2607.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4633.44300109248,321.859649122807,47.6070123011241,28.2406859755544,13.9609767207275,4384.90624519158,3586.07189374512,3874.1260916688,2607.92763163497,1266.19846003383,-570.396405023705,1266.19846003383,1836.59486505754,21.3833168150187,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,88.9,9.69159741458911,0,510.780153522777,2718.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4633.44300109248,432.859649122807,46.0738729518771,27.1441436632629,13.6316765621685,4346.47941264877,3653.06190602974,3835.69925912599,2718.92763163497,1116.77162749102,-719.823237566511,1116.77162749102,1836.59486505754,19.5208773072127,97.7455069224733
0,33.4,30.4930747922438,28.0701754385965,100,9.69159741458911,0,510.780153522777,2829.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4633.44300109248,543.859649122807,44.8735535824993,26.2969159597867,13.3658965370998,4314.04692820529,3728.03555926756,3803.26677468251,2829.92763163497,973.339143047543,-863.255722009992,973.339143047543,1836.59486505753,18.0547779127662,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,0.1,9.69159741458911,0,621.780153522777,1830.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4134.17517303165,0,66.9354754094118,43.7552089745239,16.8695782414386,4122.66223045357,3120.84739632137,3500.88207693079,1830.92763163497,1669.95444529582,-11.512942578086,1669.95444529582,1681.46738787391,43.6203814440174,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,11.2,9.69159741458911,0,621.780153522777,1941.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4311.57507675337,0,63.3422920976849,40.591116318896,16.5394220301368,4255.4360415371,3215.04666118142,3633.65588801432,1941.92763163497,1691.72825637935,-56.1390352162662,1691.72825637935,1747.86729159562,39.6970419209888,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,22.3,9.69159741458911,0,621.780153522777,2052.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4472.26148279068,0,59.998968790902,37.7771342940803,16.1331656169132,4350.46727218248,3291.0488577284,3728.6871186597,2052.92763163497,1675.75948702473,-121.794210608203,1675.75948702473,1797.55369763293,35.9474622009823,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,33.4,9.69159741458911,0,621.780153522777,2163.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4616.59293734032,0,56.9257716643502,35.2892051232401,15.6853079487,4416.25675955692,3355.34073366128,3794.47660603415,2163.92763163497,1630.54897439918,-200.336177783397,1630.54897439918,1830.88515218257,32.4264074062173,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,44.5,9.69159741458911,0,621.780153522777,2274.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4744.89065681663,0,54.137172355748,33.106053327108,15.2234553033207,4459.65886432229,3413.10778851458,3837.87871079951,2274.92763163497,1562.95107916454,-285.231792494339,1562.95107916454,1848.18287165888,29.1759554522358,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,55.6,9.69159741458911,0,621.780153522777,2385.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4756.89303995814,99.8596491228071,51.6474295876424,31.2120911028516,14.7703997779237,4486.34983711338,3468.62475104851,3864.56968359061,2385.92763163497,1478.64205195564,-370.402851967562,1478.64205195564,1849.0449039232,26.2331571587333,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,66.7,9.69159741458911,0,621.780153522777,2496.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4756.89303995814,210.859649122807,49.4675171708936,29.5938435271655,14.3445679119599,4500.9700258756,3525.3431670631,3879.18987235282,2496.92763163497,1382.26224071785,-466.782663205345,1382.26224071785,1849.0449039232,23.6274128760206,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,77.8,9.69159741458911,0,621.780153522777,2607.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4756.89303995814,321.859649122807,47.6068684612259,28.2405823239052,13.9609463751178,4495.90123364206,3586.06629001182,3874.12108011928,2607.92763163497,1266.19344848431,-582.851455438888,1266.19344848431,1849.0449039232,21.3831426295108,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,88.9,9.69159741458911,0,621.780153522777,2718.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4756.89303995814,432.859649122807,46.0737151719035,27.1440316535215,13.631642078847,4457.47359370884,3653.05554019242,3835.69344018606,2718.92763163497,1116.76580855109,-732.279095372111,1116.76580855109,1849.0449039232,19.5206850439176,97.7455069224733
0,44.5,30.4930747922438,28.0701754385965,100,9.69159741458911,0,621.780153522777,2829.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4756.89303995814,543.859649122807,44.8744168531106,26.2975218013922,13.3660901355299,4425.08009870186,3728.07129001099,3803.29994517908,2829.92763163497,973.372313544108,-875.67259037909,973.372313544108,1849.0449039232,18.0558347818076,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,0.1,9.69159741458911,0,732.780153522777,1830.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4245.50328614295,0,66.9354944535963,43.7552261621403,16.8695796715769,4233.66238935228,3120.84766141055,3500.88223582951,1830.92763163497,1669.95460419453,-11.8408967906689,1669.95460419453,1681.7955009852,43.6204019183403,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,11.2,9.69159741458911,0,732.780153522777,1941.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4422.88013713826,0,63.3426523385225,40.5914259910381,16.5394608949016,4366.44193624194,3215.05386027994,3633.66178271916,1941.92763163497,1691.73415108419,-56.4382008963166,1691.73415108419,1748.17235198051,39.6974410265912,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,22.3,9.69159741458911,0,732.780153522777,2052.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4583.54562943414,0,59.9989687908441,37.7771342940325,16.1331656169054,4461.46727218115,3291.04885772696,3728.68711865837,2052.92763163497,1675.7594870234,-122.078357252989,1675.7594870234,1797.83784427639,35.9474622009166,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,33.4,9.69159741458911,0,732.780153522777,2163.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4727.8582692043,0,56.9255743925525,35.289048254974,15.6852770787944,4527.25116981393,3355.33502253328,3794.47101629115,2163.92763163497,1630.54338465618,-200.607099390374,1630.54338465618,1831.15048404656,32.426179264514,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,44.5,9.69159741458911,0,732.780153522777,2274.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4856.13923821103,0,54.1371723533525,33.1060533252613,15.2234553029027,4570.65886424368,3413.1077884373,3837.8787107209,2274.92763163497,1562.95107908593,-285.480373967356,1562.95107908593,1848.43145305328,29.1759554494223,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,55.6,9.69159741458911,0,732.780153522777,2385.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4868.1400530131,99.8596491228071,51.6473060424863,31.2119983534545,14.7703763958403,4597.34532419421,3468.62042971841,3864.56517067143,2385.92763163497,1478.63753903647,-370.654377941695,1478.63753903647,1849.29191697816,26.2330102314937,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,66.7,9.69159741458911,0,732.780153522777,2496.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4868.1400530131,210.859649122807,49.4675189060667,29.5938448009708,14.3445682612431,4611.97009454685,3525.34323158724,3879.18994102407,2496.92763163497,1382.2623093891,-467.029607589056,1382.2623093891,1849.29191697816,23.6274149604768,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,77.8,9.69159741458911,0,732.780153522777,2607.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4868.1400530131,321.859649122807,47.6069764593934,28.2406601478353,13.9609691592805,4606.90499642661,3586.07049742015,3874.12484290384,2607.92763163497,1266.19721126887,-583.094705709294,1266.19721126887,1849.29191697816,21.383273411841,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,88.9,9.69159741458911,0,732.780153522777,2718.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4868.1400530131,432.859649122807,46.0738729519159,27.1441436632904,13.631676562177,4568.4794126502,3653.0619060313,3835.69925912743,2718.92763163497,1116.77162749246,-732.520289485705,1116.77162749246,1849.29191697816,19.52087730726,97.7455069224733
0,55.6,30.4930747922438,28.0701754385965,100,9.69159741458911,0,732.780153522777,2829.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4868.1400530131,543.859649122807,44.8745521524883,26.2976167546783,13.366120477666,4536.08529738712,3728.07688998985,3803.30514386435,2829.92763163497,973.377512229375,-875.914404748784,973.377512229375,1849.29191697816,18.0560004233215,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,0.1,9.69159741458911,0,843.780153522777,1830.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4356.50328614295,0,66.9354786679133,43.7552119153623,16.8695784861386,4344.66225764155,3120.84744167875,3500.88210411877,1830.92763163497,1669.9544724838,-11.8410285014043,1669.9544724838,1681.7955009852,43.6203849472191,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,11.2,9.69159741458911,0,843.780153522777,1941.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4533.88013713826,0,63.3421378479095,40.5909837223275,16.5394053884847,4477.43351742894,3215.04357857195,3633.65336390617,1941.92763163497,1691.7257322712,-56.4466197093125,1691.7257322712,1748.17235198051,39.6968710295614,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,22.3,9.69159741458911,0,843.780153522777,2052.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4694.54562943414,0,59.9989687910591,37.7771342942098,16.1331656169343,4572.46727218608,3291.04885773231,3728.68711866331,2052.92763163497,1675.75948702834,-122.078357248055,1675.75948702834,1797.83784427639,35.9474622011605,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,33.4,9.69159741458911,0,843.780153522777,2163.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4838.8582692043,0,56.9253966337636,35.2889069035305,15.6852492621398,4638.24613292019,3355.32987627608,3794.46597939741,2163.92763163497,1630.53834776244,-200.612136284113,1630.53834776244,1831.15048404656,32.4259736890706,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,44.5,9.69159741458911,0,843.780153522777,2274.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4967.13923821103,0,54.137297214755,33.1061495810746,15.2234770895235,4681.66296206212,3413.11181689425,3837.88280853935,2274.92763163497,1562.95517690438,-285.476276148908,1562.95517690438,1848.43145305328,29.1761020974456,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,55.6,9.69159741458911,0,843.780153522777,2385.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4979.1400530131,99.8596491228071,51.6474295875504,31.2120911027825,14.7703997779063,4708.34983711002,3468.62475104529,3864.56968358724,2385.92763163497,1478.64205195227,-370.649865025889,1478.64205195227,1849.29191697816,26.2331571586238,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,66.7,9.69159741458911,0,843.780153522777,2496.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4979.1400530131,210.859649122807,49.4675189060734,29.5938448009757,14.3445682612444,4722.97009454712,3525.34323158749,3879.18994102434,2496.92763163497,1382.26230938937,-467.029607588789,1382.26230938937,1849.29191697816,23.6274149604849,97.7455069224733
0,66.7,30.4930747922438,28.0701754385965,77.8,9.69159741458911,0,843.780153522777,2607.92763163497,68.9650895646531,45.6140350877193,17.0011985222805,17.0011985222805,4979.1400530131,321.859649122807,47.6068628496774,28.2405782802022,13.9609451912588,4717.9010381286,3586.066071396,3874.12088460582,2607.92763163497,1266.19325297085,-583.09866400731,1266.19325297085,1849.29191697816,21.3831358341033,97.7455069224733
