"M_ba","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,33.4,9.69159741458911,0,11.2,30.4930747922438,28.0701754385965,1940.23139780927,276.098718014861,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,3932.15469790728,2.669328,33.4,100,-5650.60122938699,18580.0618635933,-7590.83262719625,276.098718014861,-7866.93134521111,-9582.75592729427,-7866.93134521111,1715.82458208315,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,22.3,30.4930747922438,28.0701754385965,2140.50722751579,399.230560954535,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4094.91996239046,2.669328,33.4,100,-5629.88446646569,18804.9267735933,-7770.39169398148,399.230560954535,-8169.62225493601,-9724.80442885615,-8169.62225493601,1555.18217392014,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,33.4,30.4930747922438,28.0701754385965,2163.92763163497,510.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4237.72875289588,2.669328,33.4,100,-5632.0749259032,19026.9824955933,-7796.00255753817,510.780153522777,-8306.78271106094,-9869.80367879908,-8306.78271106094,1563.02096773814,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,44.5,30.4930747922438,28.0701754385965,2163.92763163497,621.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4361.57040483086,2.669328,33.4,100,-5656.27411566296,19246.2290295933,-7820.20174729793,621.780153522777,-8441.98190082071,-10017.8445204938,-8441.98190082071,1575.86261967311,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,55.6,30.4930747922438,28.0701754385965,2163.92763163497,732.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4472.83525788771,2.669328,33.4,100,-5689.86932769269,19437.5894155933,-7853.79695932766,732.780153522777,-8586.57711285044,-10162.7045855804,-8586.57711285044,1576.12747272997,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,66.7,30.4930747922438,28.0701754385965,2163.92763163497,843.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4583.83525788771,2.669328,33.4,100,-5701.15669569269,19548.5894155933,-7865.08432732766,843.780153522777,-8708.86448085044,-10284.9919535804,-8708.86448085044,1576.12747272997,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,77.8,30.4930747922438,28.0701754385965,2163.92763163497,954.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4694.83525788771,2.669328,33.4,100,-5723.68081569269,19659.5894155933,-7887.60844732766,954.780153522777,-8842.38860085044,-10418.5160735804,-8842.38860085044,1576.12747272997,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,88.9,30.4930747922438,28.0701754385965,2163.92763163497,1065.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4805.83525788771,2.669328,33.4,100,-5757.44168769269,19770.5894155933,-7921.36931932766,1065.78015352278,-8987.14947285044,-10563.2769455804,-8987.14947285044,1576.12747272997,62.4846557931671,-13.6035427442607
0,33.4,9.69159741458911,0,100,30.4930747922438,28.0701754385965,2163.92763163497,1176.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4916.83525788771,2.669328,33.4,100,-5802.43931169269,19881.5894155933,-7966.36694332766,1176.78015352278,-9143.14709685044,-10719.2745695804,-9143.14709685044,1576.12747272997,62.4846557931671,-13.6035427442607
0,44.5,9.69159741458911,0,0.1,30.4930747922438,28.0701754385965,701.467774436645,28.5652160067249,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,3868.86316128463,2.95347274426803,43.7732261073672,100,-7592.80197243432,18461.7309138955,-8294.26974687097,28.5652160067249,-8322.83496287769,-11461.665133719,-8322.83496287769,3138.83017084126,62.7688005374351,-13.6035427442607
