"M_ba","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,0.1,2.96393120960295,0,0.1,56.3732686980609,44.5175438596491,293.141725027064,949.722294834535,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,1892.14105090554,1.33226762955019e-15,0,100,106.18200599211,8316.14989496215,-186.959719034953,949.722294834535,-1136.68201386949,-1785.95904491343,-1136.68201386949,649.27703104394,40.6628000923361,-42.7860334120048
0,0.1,2.96393120960295,0,11.2,56.3732686980609,44.5175438596491,520.288425707864,1791.50132111278,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,2962.53869692113,0.067952,0.1,100,158.075280984866,15439.9945368928,-362.213144722998,1791.50132111278,-2153.71446583578,-2804.46341593626,-2153.71446583578,650.748950100489,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,22.3,56.3732686980609,44.5175438596491,547.930562369308,1984.9297211712,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3205.35887110514,0.067952,0.1,100,147.510981674763,16797.736236339,-400.419580694545,1984.9297211712,-2385.34930186575,-3057.84788943037,-2385.34930186575,672.498587564626,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,33.4,56.3732686980609,44.5175438596491,557.784214634999,2121.72930200666,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3362.23778557904,0.067952,0.1,100,130.281371137927,17627.298395812,-427.502843497072,2121.72930200666,-2549.23214550373,-3231.95641444111,-2549.23214550373,682.724268937375,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,44.5,56.3732686980609,44.5175438596491,560.63512506663,2238.37383359985,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3485.22832415071,0.067952,0.1,100,110.13622222146,18225.2881581518,-450.49890284517,2238.37383359985,-2688.87273644502,-3375.09210192925,-2688.87273644502,686.219365484228,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,55.6,56.3732686980609,44.5175438596491,560.637321557858,2349.37384763494,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3596.44513027722,0.067952,0.1,100,88.3251021468715,18690.798498935,-472.312219410986,2349.37384763494,-2821.68606704593,-3508.12002813035,-2821.68606704593,686.433961084425,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,66.7,56.3732686980609,44.5175438596491,560.637321557858,2460.37384763494,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3707.44513027722,0.067952,0.1,100,65.4341376056126,19069.5649086073,-495.203183952245,2460.37384763494,-2955.57703158718,-3642.01099267161,-2955.57703158718,686.433961084425,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,77.8,56.3732686980609,44.5175438596491,560.637321557858,2571.37384763494,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3818.44513027722,0.067952,0.1,100,41.7977149347614,19386.4654027212,-518.839606623096,2571.37384763494,-3090.21345425804,-3776.64741534246,-3090.21345425804,686.433961084426,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,88.9,56.3732686980609,44.5175438596491,560.637321557858,2682.37384763494,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3929.44513027722,0.067952,0.1,100,17.6510500313294,19656.2874144471,-542.986271526528,2682.37384763494,-3225.36011916147,-3911.79408024589,-3225.36011916147,686.433961084426,40.7307520923361,-42.7860334120048
0,0.1,2.96393120960295,0,100,56.3732686980609,44.5175438596491,560.637321557858,2793.37384763494,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,4040.44513027722,0,0,100,1,19881.5894155933,-559.637321557858,2793.37384763494,-3353.0111691928,-4039.44513027722,-3353.0111691928,686.433961084425,40.6628000923361,-42.7860334120048
0,11.2,2.96393120960295,0,0.1,56.3732686980609,44.5175438596491,404.141725027064,949.722294834535,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,2993.00674620539,7.013888,11.2,100,-706.100683598492,16494.4829732889,-1110.24240862556,949.722294834535,-2059.96470346009,-3699.10742980388,-2059.96470346009,1639.14272634379,47.6766880923361,-42.7860334120048
0,11.2,2.96393120960295,0,11.2,56.3732686980609,44.5175438596491,631.288425707864,1791.50132111278,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3272.05036632889,7.013888,11.2,100,-701.625642520399,17427.0410262118,-1332.91406822826,1791.50132111278,-3124.41538934104,-3973.67600884929,-3124.41538934104,849.260619508249,47.6766880923361,-42.7860334120048
0,11.2,2.96393120960295,0,22.3,56.3732686980609,44.5175438596491,658.930562369308,1984.9297211712,8.27558324782955,8.27558324782955,65.0530532385959,45.6140350877193,0,3453.1092537069,7.013888,11.2,100,-707.197703254815,18065.7135446818,-1366.12826562412,1984.9297211712,-3351.05798679533,-4160.30695696171,-3351.05798679533,809.248970166388,47.6766880923361,-42.7860334120048
