"D_ab","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,0.1,0,0,0.1,0,0,1,1,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,1656.10581555897,1092.5566174781,0.309009466016474,0.1,0.249069466016474,35.8048733836179,45.3297639235225,34.8048733836179,1,33.8048733836179,-2712.85755965345,33.8048733836179,2746.66243303707,0.558078932032948,126.951061865189
0,0.1,0,0,11.2,0,0,1,112,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,2573.87605639526,1720.95662933636,0.309009466016474,0.1,0.249069466016474,283.980675717169,332.005922192147,282.980675717169,112,170.980675717169,-4010.85201001445,170.980675717169,4181.83268573162,0.558078932032948,126.951061865189
0,0.1,0,0,22.3,0,0,1,223,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,2789.25686582686,1845.16634479719,0.309009466016474,0.1,0.249069466016474,490.371723299419,575.269348251627,489.371723299419,223,266.371723299419,-4144.05148732462,266.371723299419,4410.42321062404,0.558078932032949,126.951061865189
0,0.1,0,0,33.4,0,0,1,334,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,2921.99855951344,1924.03318504157,0.309009466016474,0.1,0.249069466016474,663.259548893978,783.724231986234,662.259548893978,334,328.259548893978,-4182.77219566103,328.259548893978,4511.03174455501,0.558078932032949,126.951061865189
0,0.1,0,0,44.5,0,0,1,445,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3011.25862099569,1987.67972647989,0.309009466016475,0.1,0.249069466016474,808.084997065661,963.023398917854,807.084997065661,445,362.084997065661,-4190.85335040992,362.084997065661,4552.93834747558,0.558078932032949,126.951061865189
0,0.1,0,0,55.6,0,0,1,556,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3018.6726773515,2093.16605904378,0.309009466016475,0.1,0.249069466016474,928.374458361223,1116.83063143272,927.374458361223,556,371.374458361223,-4183.46427803405,371.374458361223,4554.83873639528,0.558078932032949,126.951061865189
0,0.1,0,0,66.7,0,0,1,667,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3018.6726773515,2204.16605904378,0.309009466016475,0.1,0.249069466016475,1026.23158770188,1247.3315450334,1025.23158770188,667,358.231587701878,-4196.6071486934,358.231587701878,4554.83873639528,0.558078932032949,126.951061865189
0,0.1,0,0,77.8,0,0,1,778,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3018.6726773515,2315.16605904378,0.309009466016475,0.1,0.249069466016475,1102.58975061767,1355.49587014072,1101.58975061767,778,323.589750617665,-4231.24898577761,323.589750617665,4554.83873639528,0.558078932032949,126.951061865189
0,0.1,0,0,88.9,0,0,1,889,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3018.6726773515,2426.16605904378,0.309009466016475,0.1,0.249069466016474,1157.31415408019,1441.18356204983,1156.31415408019,889,267.314154080191,-4287.52458231509,267.314154080191,4554.83873639528,0.558078932032949,126.951061865189
0,0.1,0,0,100,0,0,1,1000,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3018.6726773515,2537.16605904378,0.309009466016475,0.1,0.249069466016474,1189.18747444558,1503.12986892297,1188.18747444558,1000,188.187474445584,-4366.65126194969,188.187474445584,4554.83873639528,0.558078932032949,126.951061865189
0,11.2,0,0,0.1,0,0,112,1,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,2574.15388803522,1721.13634187085,27.2030451458163,11.2,21.2356851458163,2651.81548465871,3782.87172339009,2539.81548465871,1,2538.81548465871,-1643.47474524735,2538.81548465871,4182.29022990607,48.4387302916327,126.951061865189
0,11.2,0,0,11.2,0,0,112,112,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,2803.73382628259,1857.70000339411,27.2030451458163,11.2,21.2356851458163,2859.51759236557,4027.49728983877,2747.51759236557,112,2635.51759236557,-1801.91623731114,2635.51759236557,4437.4338296767,48.4387302916327,126.951061865189
0,11.2,0,0,22.3,0,0,112,223,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,2944.92504830184,1943.33105626396,27.2030451458163,11.2,21.2356851458163,3037.55815365206,4241.30566520137,2925.55815365206,223,2702.55815365206,-1850.69795091373,2702.55815365206,4553.2561045658,48.4387302916327,126.951061865189
0,11.2,0,0,33.4,0,0,112,334,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3033.53123341698,2021.35565261682,27.2030451458163,11.2,21.2356851458163,3190.69514147953,4429.24019800912,3078.69514147953,334,2744.69514147953,-1864.19174455427,2744.69514147953,4608.8868860338,48.4387302916327,126.951061865189
0,11.2,0,0,44.5,0,0,112,445,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3094.80126151117,2089.54289475699,27.2030451458163,11.2,21.2356851458163,3322.24432434803,4594.74584254782,3210.24432434803,445,2765.24432434803,-1862.09983192013,2765.24432434803,4627.34415626816,48.4387302916327,126.951061865189
0,11.2,0,0,55.6,0,0,112,556,63.4755309325946,45.6140350877193,57.5216989843029,45.6140350877193,3105.50412449062,2190.38133211341,27.2030451458163,11.2,21.2356851458163,3434.44750813077,4740.15174777664,3322.44750813077,556,2766.44750813077,-1861.43794847326,2766.44750813077,4627.88545660403,48.4387302916327,126.951061865189
