"D_ba","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,11.2,3.7280701754386,0,0.1,47.5819482917821,37.280701754386,473.36023952229,868.974676689965,36.7543303122769,36.7543303122769,74.4459281876016,45.6140350877193,0,4046.4713886348,19.710029615883,11.2,95.5655761588303,1239.28078446007,15131.0284560568,765.920544937784,868.974676689965,-103.054131752181,-2807.19060417472,-103.054131752181,2704.13647242254,63.9655873074926,22.1986421573332
0,11.2,3.7280701754386,0,11.2,47.5819482917821,37.280701754386,754.004913095109,1607.75959872303,36.7543305191853,36.7543305191853,74.4459282689826,45.6140350877193,0,4402.46515004922,19.710029615883,11.2,95.5655761588303,1347.71475882886,16272.4387125703,593.709845733747,1607.75959872303,-1014.04975298928,-3054.75039122036,-1014.04975298928,2040.70063823108,63.9655873074926,22.19864257115
0,11.2,3.7280701754386,0,22.3,47.5819482917821,37.280701754386,795.537203301505,1779.92549432787,36.754330606305,36.754330606305,74.4459283032484,45.6140350877193,0,4621.20389093927,19.710029615883,11.2,95.5655761588303,1414.66211624052,16977.1477379563,619.124912939016,1779.92549432787,-1160.80058138886,-3206.54177469875,-1160.80058138886,2045.7411933099,63.9655873074926,22.1986427453893
0,11.2,3.7280701754386,0,33.4,47.5819482917821,37.280701754386,812.232236984838,1905.37364710723,36.754330652397,36.754330652397,74.4459283213772,45.6140350877193,0,4784.27943767567,19.710029615883,11.2,95.5655761588303,1462.99500628019,17485.9150015318,650.762769295352,1905.37364710723,-1254.61087781188,-3321.28443139548,-1254.61087781188,2066.6735535836,63.9655873074926,22.1986428375734
0,11.2,3.7280701754386,0,44.5,47.5819482917821,37.280701754386,815.918903651505,2017.2320583353,36.7543306769043,36.7543306769043,74.4459283310164,45.6140350877193,0,4918.98369561999,19.710029615883,11.2,95.5655761588303,1500.58361070523,17881.5845217953,684.664707053726,2017.2320583353,-1332.56735128157,-3418.40008491476,-1332.56735128157,2085.83273363319,63.9655873074926,22.1986428865879
0,11.2,3.7280701754386,0,55.6,47.5819482917821,37.280701754386,815.918903651505,2128.2320583353,36.754330679334,36.754330679334,74.445928331972,45.6140350877193,0,5031.55508539275,17.2510481566618,8.71223530494941,93.2687532891893,1563.50510582671,17768.1934793672,747.586202175205,2128.2320583353,-1380.64585616009,-3468.04997956604,-1380.64585616009,2087.40412340595,59.2097829786304,22.1986428914472
0,11.2,3.7280701754386,0,66.7,47.5819482917821,37.280701754386,815.918903651505,2239.2320583353,36.754330679334,36.754330679334,74.445928331972,45.6140350877193,0,5142.55508539275,8.33333333333333,0,83.3333333333333,1651.14300105009,16206.698720896,835.224097398584,2239.2320583353,-1404.00796093672,-3491.41208434267,-1404.00796093672,2087.40412340595,40.356648199446,22.1986428914472
0,11.2,3.7280701754386,0,77.8,47.5819482917821,37.280701754386,815.918903651505,2350.2320583353,36.754330679334,36.754330679334,74.445928331972,45.6140350877193,0,5253.55508539275,8.33333333333333,0,83.3333333333333,1675.02322490638,16458.0694983306,859.104321254873,2350.2320583353,-1491.12773708043,-3578.53186048638,-1491.12773708043,2087.40412340595,40.356648199446,22.1986428914472
0,11.2,3.7280701754386,0,88.9,47.5819482917821,37.280701754386,815.918903651505,2461.2320583353,36.754330679334,36.754330679334,74.445928331972,45.6140350877193,0,5364.55508539275,8.33333333333334,0,83.3333333333334,1695.13390581964,16669.7608763649,879.215002168134,2461.2320583353,-1582.01705616717,-3669.42117957311,-1582.01705616717,2087.40412340595,40.356648199446,22.1986428914472
0,11.2,3.7280701754386,0,100,47.5819482917821,37.280701754386,815.918903651505,2572.2320583353,36.754330679334,36.754330679334,74.445928331972,45.6140350877193,0,5475.55508539275,8.33333333333334,0,83.3333333333334,1712.21134140324,16849.5233561923,896.292437751736,2572.2320583353,-1675.93962058356,-3763.34374398951,-1675.93962058356,2087.40412340595,40.356648199446,22.1986428914472
0,22.3,3.7280701754386,0,0.1,47.5819482917821,37.280701754386,584.36023952229,868.974676689965,36.7543306677929,36.7543306677929,74.4459283274327,45.6140350877193,0,4451.26776501645,29.919252,22.3,100,1144.07965655772,16780.9975985232,559.719417035431,868.974676689965,-309.255259654534,-3307.18810845872,-309.255259654534,2997.93284880419,78.6092335327793,22.198642868365
0,22.3,3.7280701754386,0,11.2,47.5819482917821,37.280701754386,865.004913095109,1607.75959872303,36.7543307711143,36.7543307711143,74.4459283680709,45.6140350877193,0,4712.33818328035,29.919252,22.3,100,1219.07845280149,17570.4586116155,354.073539706386,1607.75959872303,-1253.68605901664,-3493.25973047886,-1253.68605901664,2239.57367146222,78.6092335327793,22.1986430750078
0,22.3,3.7280701754386,0,22.3,47.5819482917821,37.280701754386,906.537203301505,1779.92549432787,36.7543308248768,36.7543308248768,74.4459283892167,45.6140350877193,0,4900.1733231392,29.919252,22.3,100,1271.32277410729,18120.398835887,364.785570805781,1779.92549432787,-1415.13992352209,-3628.85054903191,-1415.13992352209,2213.71062550982,78.6092335327793,22.1986431825329
0,22.3,3.7280701754386,0,33.4,47.5819482917821,37.280701754386,923.232236984838,1905.37364710723,36.7543308507582,36.7543308507582,74.4459283993964,45.6140350877193,0,5047.05171953154,29.919252,22.3,100,1311.62874950166,18544.672261091,388.396512516826,1905.37364710723,-1516.9771345904,-3735.42297002988,-1516.9771345904,2218.44583543948,78.6092335327793,22.1986432342957
0,22.3,3.7280701754386,0,44.5,47.5819482917821,37.280701754386,926.918903651505,2017.2320583353,36.7543308710444,36.7543308710444,74.4459284073753,45.6140350877193,0,5176.9789124453,28.7633402957518,20.9684239790776,100,1387.65473465293,18855.6407865428,460.735831001423,2017.2320583353,-1556.49622733388,-3789.32417779237,-1556.49622733388,2232.8279504585,77.4533218285311,22.1986432748681
0,22.3,3.7280701754386,0,55.6,47.5819482917821,37.280701754386,926.918903651505,2128.2320583353,36.7543308730573,36.7543308730573,74.445928408167,45.6140350877193,0,5289.07505683097,17.2510246567314,8.71221169638631,93.2687305522721,1674.50538358941,17768.1891817012,747.586479937902,2128.2320583353,-1380.6455783974,-3614.56967324156,-1380.6455783974,2233.92409484417,59.2097367417828,22.1986432788939
